customer_id,month,signup_month,propensity_score,segment,acquisition_channel,home_city,calls,inquirys,offers,saves,views,visits,sessions,avg_session_min,revenue,deals,engagement_score,engagement_3m,churn_risk,churned,churn_month
C000579,2024-08-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.1,0.0,0.0,0.1471,0.1720000021159649,0.0189,False,
C000579,2024-09-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.15,0.0,0.0,0.26415,0.15521666531761488,0.022,False,
C000579,2024-10-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13708333174387613,0.0491,False,
C000579,2024-11-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08804999788602193,0.1123,False,
C000579,2024-12-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026,False,
C000579,2025-01-01,2024-04-01,0.646,Business Buyer,Referral,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,False,
C000580,2022-09-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,False,2024-04-01
C000580,2022-10-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.6,0.0,0.0,0.1056,0.052799999713897705,0.1365,False,2024-04-01
C000580,2022-11-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519999980926514,0.1502,False,2024-04-01
C000580,2022-12-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.193,0.0995333343744278,0.0914,False,2024-04-01
C000580,2023-01-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,0.0,0.0,0.0964,0.09646666795015335,0.0782,False,2024-04-01
C000580,2023-02-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09646666795015335,0.0839,False,2024-04-01
C000580,2023-03-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03213333338499069,0.1863,False,2024-04-01
C000580,2023-04-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.8,0.0,0.0,0.0608,0.020266667008399963,0.2129,False,2024-04-01
C000580,2023-05-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7,0.0,0.0,0.0557,0.03883333380023638,0.1331,False,2024-04-01
C000580,2023-06-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.9,0.0,0.0,0.0579,0.058133333921432495,0.1781,False,2024-04-01
C000580,2023-07-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.85,0.0,0.0,0.18585,0.09981666505336761,0.0788,False,2024-04-01
C000580,2023-08-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,0.0,0.0,0.1323,0.12534999971588454,0.0489,False,2024-04-01
C000580,2023-09-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10604999959468842,0.0753,False,2024-04-01
C000580,2023-10-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.6,0.0,0.0,0.0576,0.06330000112454097,0.1515,False,2024-04-01
C000580,2023-11-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199999670187633,0.2089,False,2024-04-01
C000580,2023-12-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199999670187633,0.2411,False,2024-04-01
C000580,2024-01-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119,False,2024-04-01
C000580,2024-02-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468,False,2024-04-01
C000580,2024-03-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012,False,2024-04-01
C000580,2024-04-01,2022-09-01,0.474,Business Buyer,Facebook,Rangpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258,True,2024-04-01
C000581,2024-06-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.45,0.0,0.0,0.34445,0.3444499969482422,0.01,False,
C000581,2024-07-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,0.0,1.0,1.0,2.0,0.0,4.0,6.4,0.0,0.0,0.4764,0.41042499244213104,0.01,False,
C000581,2024-08-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.66,0.0,0.0,0.41466,0.4118366638819377,0.01,False,
C000581,2024-09-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,1.0,2.0,0.0,1.0,0.0,1.0,5.0,5.5,0.0,0.0,0.6055,0.49885332584381104,0.01,False,
C000581,2024-10-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,2.0,0.0,2.0,1.0,0.0,0.0,5.0,8.8,0.0,0.0,0.8888,0.6363200048605601,0.01,False,
C000581,2024-11-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981000026067098,0.01,False,
C000581,2024-12-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.4,0.0,0.0,0.0564,0.31506667534510296,0.01,False,
C000581,2025-01-01,2024-06-01,0.722,Renter-to-Owner,Broker Network,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018800000349680584,0.2442,False,
C000582,2024-06-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.1,0.0,0.0,0.108100004,0.10810000449419022,0.0848,False,
C000582,2024-07-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2,0.0,0.0,0.0552,0.08165000192821026,0.058,False,
C000582,2024-08-01,2024-06-01,0.842,End-User,Organic,Mymensingh,1.0,2.0,0.0,0.0,0.0,1.0,4.0,9.425,0.0,0.0,0.569425,0.24424166356523833,0.0101,False,
C000582,2024-09-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,1.0,0.0,3.0,0.0,4.0,10.275,0.0,0.0,0.490275,0.3716333272556464,0.01,False,
C000582,2024-10-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.55,0.0,0.0,0.10455,0.3880833263198535,0.01,False,
C000582,2024-11-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198274997373422,0.0231,False,
C000582,2024-12-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.6,0.0,0.0,0.0546,0.05304999897877375,0.1336,False,
C000582,2025-01-01,2024-06-01,0.842,End-User,Organic,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018200000127156574,0.2127,False,
C000583,2023-05-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,2.0,0.0,1.0,0.0,0.0,3.0,5.4666667,0.0,0.0,0.30546668,0.3054666817188263,0.01,False,2023-12-01
C000583,2023-06-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,1.0,0.0,1.0,5.0,0.0,7.0,11.028571,0.0,0.0,0.43102857,0.3682476282119751,0.01,False,2023-12-01
C000583,2023-07-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.7,0.0,0.0,0.1447,0.2937317540248235,0.01,False,2023-12-01
C000583,2023-08-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,1.0,0.0,0.0,1.0,0.0,2.0,9.35,0.0,0.0,0.18935,0.2550261914730072,0.0104,False,2023-12-01
C000583,2023-09-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.9,0.0,0.0,0.1059,0.14664999892314276,0.0297,False,2023-12-01
C000583,2023-10-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841666370630264,0.069,False,2023-12-01
C000583,2023-11-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035299999018510185,0.2027,False,2023-12-01
C000583,2023-12-01,2023-05-01,0.64,Renter-to-Owner,Broker Network,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415,True,2023-12-01
C000584,2023-08-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.3,0.0,0.0,0.0493,0.049300000071525574,0.1578,False,2024-06-01
C000584,2023-09-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4,0.0,0.0,0.0564,0.05285000056028366,0.156,False,2024-06-01
C000584,2023-10-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.25,0.0,0.0,0.26425,0.12331667045752208,0.0605,False,2024-06-01
C000584,2023-11-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10688333710034688,0.0883,False,2024-06-01
C000584,2023-12-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,1.0,0.0,0.0,1.0,0.0,2.0,7.8999996,0.0,0.0,0.1879,0.15071667234102884,0.037,False,2024-06-01
C000584,2024-01-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06263333559036255,0.17,False,2024-06-01
C000584,2024-02-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06263333559036255,0.1735,False,2024-06-01
C000584,2024-03-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637,False,2024-06-01
C000584,2024-04-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343,False,2024-06-01
C000584,2024-05-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769,False,2024-06-01
C000584,2024-06-01,2023-08-01,0.397,End-User,Facebook,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248,True,2024-06-01
C000585,2022-02-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.9,0.0,0.0,0.0579,0.05790000036358833,0.1902,False,2022-09-01
C000585,2022-03-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.7,0.0,0.0,0.0537,0.055800000205636024,0.1271,False,2022-09-01
C000585,2022-04-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720000013709068,0.1951,False,2022-09-01
C000585,2022-05-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017900000015894573,0.2667,False,2022-09-01
C000585,2022-06-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387,False,2022-09-01
C000585,2022-07-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819,,2022-09-01
C000585,2022-08-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.1355,0.045166666309038796,0.2829,False,2022-09-01
C000585,2022-09-01,2022-02-01,0.26,End-User,Paid Search,Chattogram,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0995,0.07833333313465118,0.1027,True,2022-09-01
C000586,2024-03-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087,False,
C000586,2024-04-01,2024-03-01,0.535,End-User,Referral,Rajshahi,1.0,0.0,0.0,0.0,2.0,0.0,3.0,7.366667,0.0,0.0,0.19736667,0.09868333488702774,0.0536,False,
C000586,2024-05-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,1.0,0.0,0.0,3.0,0.0,4.0,5.575,0.0,0.0,0.285575,0.160980557401975,0.05,False,
C000586,2024-06-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,1.0,0.0,0.0,5.0,0.0,6.0,13.433333,0.0,0.0,0.39343333,0.29212500154972076,0.01,False,
C000586,2024-07-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.4,0.0,0.0,0.0614,0.2468027782936891,0.0138,False,
C000586,2024-08-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161111081639925,0.0352,False,
C000586,2024-09-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020466666668653488,0.1837,False,
C000586,2024-10-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.6,0.0,0.0,0.0666,0.022200000782807667,0.1586,False,
C000586,2024-11-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022200000782807667,0.2528,False,
C000586,2024-12-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022200000782807667,0.1707,False,
C000586,2025-01-01,2024-03-01,0.535,End-User,Referral,Rajshahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257,False,
C000587,2024-10-01,2024-10-01,0.722,Business Buyer,Marketplace,Dhaka,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.8333335,0.0,0.0,0.15783334,0.15783333778381348,0.0382,False,
C000587,2024-11-01,2024-10-01,0.722,Business Buyer,Marketplace,Dhaka,1.0,0.0,0.0,3.0,2.0,0.0,6.0,11.466666,0.0,0.0,0.32146665,0.23964999616146088,0.0108,False,
C000587,2024-12-01,2024-10-01,0.722,Business Buyer,Marketplace,Dhaka,1.0,0.0,0.0,0.0,5.0,0.0,6.0,7.2166667,0.0,0.0,0.34721667,0.27550555268923443,0.0126,False,
C000587,2025-01-01,2024-10-01,0.722,Business Buyer,Marketplace,Dhaka,0.0,1.0,0.0,1.0,3.0,0.0,5.0,9.0199995,0.0,0.0,0.32902,0.3325677712758382,0.01,False,
C000588,2023-05-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571,False,2023-11-01
C000588,2023-06-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.3333335,0.0,0.0,0.15733333,0.07866666465997696,0.1555,False,2023-11-01
C000588,2023-07-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,1.0,0.0,1.0,2.0,0.0,4.0,7.725,0.0,0.0,0.277725,0.14501944681008658,0.0628,False,2023-11-01
C000588,2023-08-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.366667,0.0,0.0,0.14736667,0.1941416710615158,0.0295,False,2023-11-01
C000588,2023-09-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.4,0.0,0.0,0.0584,0.16116389508048692,0.025,False,2023-11-01
C000588,2023-10-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.5,0.0,0.0,0.0665,0.0907555582622687,0.1173,False,2023-11-01
C000588,2023-11-01,2023-05-01,0.539,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04163333401083946,0.1427,True,2023-11-01
C000589,2023-07-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809,False,
C000589,2023-08-01,2023-07-01,0.602,End-User,Referral,Dhaka,1.0,2.0,0.0,0.0,0.0,0.0,3.0,8.400001,0.0,0.0,0.3584,0.17919999361038208,0.0305,False,
C000589,2023-09-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.1,0.0,0.0,0.1101,0.15616666277249655,0.0418,False,
C000589,2023-10-01,2023-07-01,0.602,End-User,Referral,Dhaka,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.6,0.0,0.0,0.1456,0.20469999810059866,0.0301,False,
C000589,2023-11-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,1.0,0.0,1.0,1.0,0.0,3.0,8.333333,0.0,0.0,0.22833334,0.16134444872538248,0.0347,False,
C000589,2023-12-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12464444835980733,0.0552,,
C000589,2024-01-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.4,0.0,0.0,0.0554,0.09457777937253316,0.0749,False,
C000589,2024-02-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.650001,0.0,0.0,0.11265,0.056016666193803154,0.1603,False,
C000589,2024-03-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056016666193803154,0.1515,False,
C000589,2024-04-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03754999985297521,0.1916,False,
C000589,2024-05-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.8,0.0,0.0,0.0438,0.014600000033775965,0.1775,False,
C000589,2024-06-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,1.0,1.0,0.0,2.0,20.650002,0.0,0.0,0.11065,0.05148333435257276,0.1389,False,
C000589,2024-07-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05148333435257276,0.1504,False,
C000589,2024-08-01,2023-07-01,0.602,End-User,Referral,Dhaka,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.097,0.06921666860580444,0.1191,False,
C000589,2024-09-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.3,0.0,0.0,0.0603,0.05243333429098129,0.1698,False,
C000589,2024-10-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05243333429098129,0.1093,False,
C000589,2024-11-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020100000003973644,0.2553,False,
C000589,2024-12-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552,False,
C000589,2025-01-01,2023-07-01,0.602,End-User,Referral,Dhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605,False,
C000590,2023-06-01,2023-06-01,0.365,End-User,Facebook,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4544,False,2023-08-01
C000590,2023-07-01,2023-06-01,0.365,End-User,Facebook,Mymensingh,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.35,0.0,0.0,0.18835,0.09417500346899033,0.0987,False,2023-08-01
C000590,2023-08-01,2023-06-01,0.365,End-User,Facebook,Mymensingh,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,0.0,0.0,0.1375,0.10861666997273763,0.0818,True,2023-08-01
C000591,2022-03-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.3,0.0,0.0,0.0593,0.059300001710653305,0.1484,False,
C000591,2022-04-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,0.0,0.1385,0.09890000335872173,0.0685,False,
C000591,2022-05-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.9,0.0,0.0,0.056900002,0.08490000292658806,0.1294,False,
C000591,2022-06-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06513333568970363,0.1375,False,
C000591,2022-07-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.058000002,0.038300001372893654,0.1876,False,
C000591,2022-08-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019333334018786747,0.2294,False,
C000591,2022-09-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019333334018786747,0.24,False,
C000591,2022-10-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3,0.0,0.0,0.0463,0.015433333814144135,0.2207,False,
C000591,2022-11-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.5,0.0,0.0,0.1435,0.06326666722695033,0.1363,False,
C000591,2022-12-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.5,0.0,0.0,0.0595,0.08310000101725261,0.1172,False,
C000591,2023-01-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766666720310847,0.1229,False,
C000591,2023-02-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019833333790302277,0.2001,False,
C000591,2023-03-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,False,
C000591,2023-04-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701,False,
C000591,2023-05-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607,False,
C000591,2023-06-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559,False,
C000591,2023-07-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.5,0.0,0.0,0.108500004,0.03616666793823242,0.2222,False,
C000591,2023-08-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616666793823242,0.1892,False,
C000591,2023-09-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616666793823242,0.2194,False,
C000591,2023-10-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537,False,
C000591,2023-11-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,False,
C000591,2023-12-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015,,
C000591,2024-01-01,2022-03-01,0.546,End-User,Paid Search,Chattogram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299,False,
